dates,flows
1997-05-26 07:30:00,2.5347222222222223
1997-05-27 07:30:00,1.9907407407407407
1997-05-28 07:30:00,0.96875
1997-05-29 07:30:00,0.3854166666666667
1997-05-30 07:30:00,0.1597222222222222
1997-05-31 07:30:00,0.09295979980324073
1997-06-01 07:30:00,0.07356902546296297
1997-06-02 07:30:00,0.06573641975694446
1997-06-03 07:30:00,0.06140491462962963
1997-06-04 07:30:00,0.05837742609953704
1997-06-05 07:30:00,0.12268518518518519
1997-06-06 07:30:00,0.08147642263888889
1997-06-07 07:30:00,2.071759259259259
1997-06-08 07:30:00,4.872685185185185
1997-06-09 07:30:00,4.351851851851852
1997-06-10 07:30:00,3.0671296296296298
1997-06-11 07:30:00,1.6782407407407407
1997-06-12 07:30:00,0.7847222222222222
1997-06-13 07:30:00,0.3460648148148148
1997-06-14 07:30:00,0.16666666666666666
1997-06-15 07:30:00,0.10359242910879629
1997-06-16 07:30:00,2.199074074074074
1997-06-17 07:30:00,2.013888888888889
1997-06-18 07:30:00,0.9629629629629629
1997-06-19 07:30:00,0.3888888888888889
1997-06-20 07:30:00,0.1712962962962963
1997-06-21 07:30:00,1.9791666666666667
1997-06-22 07:30:00,1.9444444444444444
1997-06-23 07:30:00,1.0648148148148149
1997-06-24 07:30:00,2.4074074074074074
1997-06-25 07:30:00,1.712962962962963
1997-06-26 07:30:00,2.800925925925926
1997-06-27 07:30:00,7.627314814814815
1997-06-28 07:30:00,9.456018518518519
1997-06-29 07:30:00,7.986111111111111
1997-06-30 07:30:00,6.111111111111111
1997-07-01 07:30:00,5.185185185185185
1997-07-02 07:30:00,3.3333333333333335
1997-07-03 07:30:00,3.564814814814815
1997-07-04 07:30:00,2.824074074074074
1997-07-05 07:30:00,1.4699074074074074
1997-07-06 07:30:00,0.7071759259259259
1997-07-07 07:30:00,0.33217592592592593
1997-07-08 07:30:00,0.19444444444444445
1997-07-09 07:30:00,0.14467592592592593
1997-07-10 07:30:00,0.1284722222222222
1997-07-11 07:30:00,0.12152777777777778
1997-07-12 07:30:00,0.11517396957175927
1997-07-13 07:30:00,0.10964519137731482
1997-07-14 07:30:00,0.10231081972222221
1997-07-15 07:30:00,0.10465027270833334
1997-07-16 07:30:00,0.11521767724537037
1997-07-17 07:30:00,0.10915010565972223
1997-07-18 07:30:00,0.0968014619675926
1997-07-19 07:30:00,0.19791666666666666
1997-07-20 07:30:00,0.1423611111111111
1997-07-21 07:30:00,0.10559175333333333
1997-07-22 07:30:00,0.0893665954861111
1997-07-23 07:30:00,1.4814814814814814
1997-07-24 07:30:00,2.1180555555555554
1997-07-25 07:30:00,1.2384259259259258
1997-07-26 07:30:00,0.5370370370370371
1997-07-27 07:30:00,0.21296296296296297
1997-07-28 07:30:00,0.1284722222222222
1997-07-29 07:30:00,0.1022008929861111
1997-07-30 07:30:00,0.09024133795138889
1997-07-31 07:30:00,0.08437735969907406
1997-08-01 07:30:00,1.3310185185185186
1997-08-02 07:30:00,0.8622685185185185
1997-08-03 07:30:00,1.412037037037037
1997-08-04 07:30:00,1.8634259259259258
1997-08-05 07:30:00,0.9050925925925926
1997-08-06 07:30:00,1.2037037037037037
1997-08-07 07:30:00,0.44212962962962965
1997-08-08 07:30:00,0.23958333333333334
1997-08-09 07:30:00,0.14930555555555555
1997-08-10 07:30:00,0.9317129629629629
1997-08-11 07:30:00,0.34375
1997-08-12 07:30:00,0.18981481481481483
1997-08-13 07:30:00,0.13425925925925927
1997-08-14 07:30:00,0.11399954921296296
1997-08-15 07:30:00,0.10432253144675925
1997-08-16 07:30:00,0.09595580045138888
1997-08-17 07:30:00,0.08929044811342593
1997-08-18 07:30:00,0.2511574074074074
1997-08-19 07:30:00,1.6898148148148149
1997-08-20 07:30:00,1.1087962962962963
1997-08-21 07:30:00,1.2152777777777777
1997-08-22 07:30:00,1.1226851851851851
1997-08-23 07:30:00,0.4074074074074074
1997-08-24 07:30:00,0.18171296296296297
1997-08-25 07:30:00,0.13657407407407407
1997-08-26 07:30:00,0.10820189099537035
1997-08-27 07:30:00,0.09566928581018519
1997-08-28 07:30:00,0.1013246665625
1997-08-29 07:30:00,0.4085648148148148
1997-08-30 07:30:00,1.7708333333333333
1997-08-31 07:30:00,1.1550925925925926
1997-09-01 07:30:00,0.4664351851851852
1997-09-02 07:30:00,0.3472222222222222
1997-09-03 07:30:00,0.8125
1997-09-04 07:30:00,0.28703703703703703
1997-09-05 07:30:00,0.16087962962962962
1997-09-06 07:30:00,0.16550925925925927
1997-09-07 07:30:00,0.12152777777777778
1997-09-08 07:30:00,0.0949668407175926
1997-09-09 07:30:00,0.08414247457175926
1997-09-10 07:30:00,0.07399635240740741
1997-09-11 07:30:00,0.0686882904050926
1997-09-12 07:30:00,0.06552865143518519
1997-09-13 07:30:00,0.06267447616898149
1997-09-14 07:30:00,0.0601411169675926
1997-09-15 07:30:00,0.058023033078703705
1997-09-16 07:30:00,0.05611739665509259
1997-09-17 07:30:00,0.05507500284722222
1997-09-18 07:30:00,0.05416084186342592
1997-09-19 07:30:00,0.05326687498842592
1997-09-20 07:30:00,0.05246042876157407
1997-09-21 07:30:00,0.05170564461805555
1997-09-22 07:30:00,0.050957157800925926
1997-09-23 07:30:00,0.05021134061342592
1997-09-24 07:30:00,0.04946834505787037
1997-09-25 07:30:00,0.04872863344907407
1997-09-26 07:30:00,0.04799266199074073
1997-09-27 07:30:00,0.04726085322916667
1997-09-28 07:30:00,0.05153660046296296
1997-09-29 07:30:00,0.04816172421296297
1997-09-30 07:30:00,0.04599799491898148
1997-10-01 07:30:00,0.04476872047453704
1997-10-02 07:30:00,0.043902725405092595
1997-10-03 07:30:00,0.0431560909375
1997-10-04 07:30:00,0.08145711320601852
1997-10-05 07:30:00,0.060338962569444446
1997-10-06 07:30:00,0.11921296296296297
1997-10-07 07:30:00,0.07759451187500001
1997-10-08 07:30:00,0.05474129694444444
1997-10-09 07:30:00,0.045374653761574076
1997-10-10 07:30:00,0.043381595046296295
1997-10-11 07:30:00,0.04092670950231481
1997-10-12 07:30:00,0.039446888912037036
1997-10-13 07:30:00,0.03850882746527778
1997-10-14 07:30:00,0.037774135752314815
1997-10-15 07:30:00,0.037104830821759256
1997-10-16 07:30:00,0.03646111310185185
1997-10-17 07:30:00,0.03582995210648148
1997-10-18 07:30:00,0.035207901365740736
1997-10-19 07:30:00,0.034666443657407404
1997-10-20 07:30:00,0.03420644467592592
1997-10-21 07:30:00,0.03375725899305556
1997-10-22 07:30:00,0.033321458402777775
1997-10-23 07:30:00,0.03287085006944444
1997-10-24 07:30:00,0.032429209606481484
1997-10-25 07:30:00,0.03199172908564815
1997-10-26 07:30:00,0.034331444918981484
1997-10-27 07:30:00,0.03286068761574074
1997-10-28 07:30:00,0.03136464722222222
1997-10-29 07:30:00,0.030479636793981482
1997-10-30 07:30:00,0.02990759434027778
1997-10-31 07:30:00,0.029446703263888888
1997-11-01 07:30:00,0.029020629745370372
1997-11-02 07:30:00,0.028606310011574074
1997-11-03 07:30:00,0.028197436099537034
1997-11-04 07:30:00,0.02779266288194444
1997-11-05 07:30:00,0.02739155091435185
1997-11-06 07:30:00,0.02699403540509259
1997-11-07 07:30:00,0.026600284745370368
1997-11-08 07:30:00,0.02621012334490741
1997-11-09 07:30:00,0.02582366744212963
1997-11-10 07:30:00,0.025440984537037036
1997-11-11 07:30:00,0.025062075486111113
1997-11-12 07:30:00,0.024686958969907406
1997-11-13 07:30:00,0.024315654571759264
1997-11-14 07:30:00,0.023948144467592594
1997-11-15 07:30:00,0.1712962962962963
1997-11-16 07:30:00,1.0219907407407407
1997-11-17 07:30:00,0.5474537037037037
1997-11-18 07:30:00,0.20717592592592593
1997-11-19 07:30:00,0.0945330644212963
1997-11-20 07:30:00,0.6504629629629629
1997-11-21 07:30:00,1.9212962962962963
1997-11-22 07:30:00,2.1527777777777777
1997-11-23 07:30:00,2.071759259259259
1997-11-24 07:30:00,0.8321759259259259
1997-11-25 07:30:00,0.25462962962962965
1997-11-26 07:30:00,0.11337594890046296
1997-11-27 07:30:00,0.07405990276620371
1997-11-28 07:30:00,0.061486889282407406
1997-11-29 07:30:00,0.05765388762731481
1997-11-30 07:30:00,0.05591927517361111
1997-12-01 07:30:00,0.05469787451388889
1997-12-02 07:30:00,0.06365035305555555
1997-12-03 07:30:00,0.05434623583333333
1997-12-04 07:30:00,0.052037701689814815
1997-12-05 07:30:00,0.050877609143518514
1997-12-06 07:30:00,0.05005768885416666
1997-12-07 07:30:00,0.04925505524305556
1997-12-08 07:30:00,0.04848367188657408
1997-12-09 07:30:00,0.04772213929398148
1997-12-10 07:30:00,0.04696789523148148
1997-12-11 07:30:00,0.046220800520833334
1997-12-12 07:30:00,0.04549979722222222
1997-12-13 07:30:00,0.044856738252314815
1997-12-14 07:30:00,0.04422480035879629
1997-12-15 07:30:00,0.043597719247685185
1997-12-16 07:30:00,0.08307870518518518
1997-12-17 07:30:00,0.07825776445601852
1997-12-18 07:30:00,0.058431849351851854
1997-12-19 07:30:00,0.047948482314814814
1997-12-20 07:30:00,0.04331661449074074
1997-12-21 07:30:00,0.041283764201388885
1997-12-22 07:30:00,0.04022148612268519
1997-12-23 07:30:00,0.039482531342592594
1997-12-24 07:30:00,0.03884472175925926
1997-12-25 07:30:00,0.03824078209490741
1997-12-26 07:30:00,0.037647687557870374
1997-12-27 07:30:00,0.03709565170138889
1997-12-28 07:30:00,0.03657328326388889
1997-12-29 07:30:00,0.036058736006944446
1997-12-30 07:30:00,0.03554875457175926
1997-12-31 07:30:00,0.035043002928240745
1998-01-01 07:30:00,0.034541501226851845
1998-01-02 07:30:00,0.0340443081712963
1998-01-03 07:30:00,0.033551482291666664
1998-01-04 07:30:00,0.033070395370370376
1998-01-05 07:30:00,0.03257999945601852
1998-01-06 07:30:00,0.03209987957175926
1998-01-07 07:30:00,0.03162514331018519
1998-01-08 07:30:00,0.03124915626157407
1998-01-09 07:30:00,0.03077039980324074
1998-01-10 07:30:00,0.030302880752314815
1998-01-11 07:30:00,0.0298437159375
1998-01-12 07:30:00,0.029390145821759257
1998-01-13 07:30:00,0.028941400740740742
1998-01-14 07:30:00,0.028497475277777778
1998-01-15 07:30:00,0.02805836391203704
1998-01-16 07:30:00,0.02762407217592593
1998-01-17 07:30:00,0.02719460638888889
1998-01-18 07:30:00,0.026769970949074073
1998-01-19 07:30:00,0.026350167893518517
1998-01-20 07:30:00,0.02593527626157407
1998-01-21 07:30:00,0.02552506819444444
1998-01-22 07:30:00,0.02511975877314815
1998-01-23 07:30:00,0.024719279201388895
1998-01-24 07:30:00,0.024323586550925928
1998-01-25 07:30:00,0.023932695266203702
1998-01-26 07:30:00,0.023546591898148148
1998-01-27 07:30:00,0.023165261736111113
1998-01-28 07:30:00,0.022788689027777777
1998-01-29 07:30:00,0.022416856597222222
1998-01-30 07:30:00,0.022049710624999996
1998-01-31 07:30:00,0.021687331782407407
1998-02-01 07:30:00,0.021329607164351852
1998-02-02 07:30:00,0.020976536655092592
1998-02-03 07:30:00,0.020628099872685185
1998-02-04 07:30:00,0.020284271493055558
1998-02-05 07:30:00,0.019945025891203703
1998-02-06 07:30:00,0.019610335868055558
1998-02-07 07:30:00,0.019280173263888888
1998-02-08 07:30:00,0.018954508981481478
1998-02-09 07:30:00,0.018673338877314816
1998-02-10 07:30:00,0.018428467268518517
1998-02-11 07:30:00,0.01818983976851852
1998-02-12 07:30:00,0.017953564085648147
1998-02-13 07:30:00,0.017719150717592592
1998-02-14 07:30:00,0.017486554027777778
1998-02-15 07:30:00,0.01725578564814815
1998-02-16 07:30:00,0.01702686375
1998-02-17 07:30:00,0.01679973636574074
1998-02-18 07:30:00,0.016574618067129628
1998-02-19 07:30:00,0.016351349537037038
1998-02-20 07:30:00,0.01612998491898148
1998-02-21 07:30:00,0.015910545208333335
1998-02-22 07:30:00,0.015693044189814813
1998-02-23 07:30:00,0.015477493703703705
1998-02-24 07:30:00,0.01526390445601852
1998-02-25 07:30:00,0.015052286157407406
1998-02-26 07:30:00,0.01484264755787037
1998-02-27 07:30:00,0.014634996435185186
1998-02-28 07:30:00,0.014429339675925927
1998-03-01 07:30:00,0.014225683252314814
1998-03-02 07:30:00,0.014024032256944447
1998-03-03 07:30:00,0.013824390925925925
1998-03-04 07:30:00,0.013626762650462965
1998-03-05 07:30:00,0.013431150023148148
1998-03-06 07:30:00,0.013237554849537037
1998-03-07 07:30:00,0.013045978125000001
1998-03-08 07:30:00,0.012856420127314815
1998-03-09 07:30:00,0.012668880405092594
1998-03-10 07:30:00,0.012482556122685185
1998-03-11 07:30:00,0.012299594108796297
1998-03-12 07:30:00,0.012118372280092592
1998-03-13 07:30:00,0.011939021770833334
1998-03-14 07:30:00,0.011761657349537036
1998-03-15 07:30:00,0.011586307384259259
1998-03-16 07:30:00,0.011412972386574075
1998-03-17 07:30:00,0.011241646167824073
1998-03-18 07:30:00,0.011072321162037036
1998-03-19 07:30:00,0.010905017158564815
1998-03-20 07:30:00,0.010739645835648149
1998-03-21 07:30:00,0.010576257826388888
1998-03-22 07:30:00,0.010414856784722223
1998-03-23 07:30:00,0.010255407474537038
1998-03-24 07:30:00,0.010097901278935185
1998-03-25 07:30:00,0.009942329199074073
1998-03-26 07:30:00,0.009788680760416666
1998-03-27 07:30:00,0.00963700242824074
1998-03-28 07:30:00,0.009487121851851852
1998-03-29 07:30:00,0.009339166350694445
1998-03-30 07:30:00,0.009193095859953704
1998-03-31 07:30:00,0.00904889137962963
1998-04-01 07:30:00,0.008906539149305557
1998-04-02 07:30:00,0.008766026039351853
1998-04-03 07:30:00,0.008627338918981481
1998-04-04 07:30:00,0.16666666666666666
1998-04-05 07:30:00,0.15856481481481483
1998-04-06 07:30:00,0.07285833832175925
1998-04-07 07:30:00,0.2708333333333333
1998-04-08 07:30:00,0.12037037037037036
1998-04-09 07:30:00,0.05979682039351852
1998-04-10 07:30:00,0.03828484909722222
1998-04-11 07:30:00,0.030855475995370373
1998-04-12 07:30:00,0.028220920428240738
1998-04-13 07:30:00,0.027170116006944446
1998-04-14 07:30:00,0.026611078784722225
1998-04-15 07:30:00,0.026195670034722222
1998-04-16 07:30:00,0.025822113136574076
1998-04-17 07:30:00,0.025462139398148148
1998-04-18 07:30:00,0.025108461527777775
1998-04-19 07:30:00,0.0247593084375
1998-04-20 07:30:00,0.02441431210648148
1998-04-21 07:30:00,0.02407343601851852
1998-04-22 07:30:00,0.2986111111111111
1998-04-23 07:30:00,0.14467592592592593
1998-04-24 07:30:00,0.07260968842592593
1998-04-25 07:30:00,0.05232044542824074
1998-04-26 07:30:00,0.039158799224537036
1998-04-27 07:30:00,0.0326575891087963
1998-04-28 07:30:00,0.02984487726851852
1998-04-29 07:30:00,0.028633984548611113
1998-04-30 07:30:00,0.028020859421296295
1998-05-01 07:30:00,0.02765698121527778
1998-05-02 07:30:00,0.02729914659722222
1998-05-03 07:30:00,0.026962993784722222
1998-05-04 07:30:00,2.997685185185185
1998-05-05 07:30:00,3.900462962962963
1998-05-06 07:30:00,5.601851851851852
1998-05-07 07:30:00,7.118055555555555
1998-05-08 07:30:00,8.4375
1998-05-09 07:30:00,8.912037037037036
1998-05-10 07:30:00,10.497685185185185
1998-05-11 07:30:00,8.761574074074074
1998-05-12 07:30:00,6.62037037037037
1998-05-13 07:30:00,4.305555555555555
1998-05-14 07:30:00,2.5578703703703702
1998-05-15 07:30:00,1.400462962962963
1998-05-16 07:30:00,0.6782407407407407
1998-05-17 07:30:00,0.30324074074074076
1998-05-18 07:30:00,0.2326388888888889
1998-05-19 07:30:00,0.15046296296296297
1998-05-20 07:30:00,0.11218154690972224
1998-05-21 07:30:00,0.09901179054398149
1998-05-22 07:30:00,0.09190774902777778
1998-05-23 07:30:00,0.08709001393518519
1998-05-24 07:30:00,0.0827843485300926
1998-05-25 07:30:00,0.07870946392361111
1998-05-26 07:30:00,0.07513308128472222
1998-05-27 07:30:00,1.8171296296296295
1998-05-28 07:30:00,1.6087962962962963
1998-05-29 07:30:00,0.6909722222222222
1998-05-30 07:30:00,0.2488425925925926
1998-05-31 07:30:00,0.13078703703703703
1998-06-01 07:30:00,0.6192129629629629
1998-06-02 07:30:00,0.2569444444444444
1998-06-03 07:30:00,1.9328703703703705
1998-06-04 07:30:00,1.5972222222222223
1998-06-05 07:30:00,2.4074074074074074
1998-06-06 07:30:00,2.974537037037037
1998-06-07 07:30:00,2.060185185185185
1998-06-08 07:30:00,1.0428240740740742
1998-06-09 07:30:00,0.5671296296296297
1998-06-10 07:30:00,0.2662037037037037
1998-06-11 07:30:00,0.1550925925925926
1998-06-12 07:30:00,0.11805555555555555
1998-06-13 07:30:00,0.10685035120370372
1998-06-14 07:30:00,0.10081555416666668
1998-06-15 07:30:00,0.5138888888888888
1998-06-16 07:30:00,0.30324074074074076
1998-06-17 07:30:00,0.15856481481481483
1998-06-18 07:30:00,0.14351851851851852
1998-06-19 07:30:00,0.18171296296296297
1998-06-20 07:30:00,0.12037037037037036
1998-06-21 07:30:00,0.09836911385416668
1998-06-22 07:30:00,0.08885118762731481
1998-06-23 07:30:00,0.08331084550925925
1998-06-24 07:30:00,0.07914907421296297
1998-06-25 07:30:00,0.07543899347222223
1998-06-26 07:30:00,0.10320584648148147
1998-06-27 07:30:00,0.08320539246527778
1998-06-28 07:30:00,0.07207805880787037
1998-06-29 07:30:00,0.06589273420138889
1998-06-30 07:30:00,0.062417336585648145
1998-07-01 07:30:00,0.34953703703703703
1998-07-02 07:30:00,1.2268518518518519
1998-07-03 07:30:00,1.8865740740740742
1998-07-04 07:30:00,2.060185185185185
1998-07-05 07:30:00,1.0844907407407407
1998-07-06 07:30:00,2.1064814814814814
1998-07-07 07:30:00,1.4467592592592593
1998-07-08 07:30:00,1.1805555555555556
1998-07-09 07:30:00,1.0208333333333333
1998-07-10 07:30:00,0.4201388888888889
1998-07-11 07:30:00,0.20717592592592593
1998-07-12 07:30:00,0.14467592592592593
1998-07-13 07:30:00,0.12152777777777778
1998-07-14 07:30:00,0.20833333333333334
1998-07-15 07:30:00,2.9050925925925926
1998-07-16 07:30:00,3.6805555555555554
1998-07-17 07:30:00,2.8819444444444446
1998-07-18 07:30:00,1.6319444444444444
1998-07-19 07:30:00,0.8217592592592593
1998-07-20 07:30:00,0.42592592592592593
1998-07-21 07:30:00,0.22800925925925927
1998-07-22 07:30:00,0.15393518518518517
1998-07-23 07:30:00,0.12962962962962962
1998-07-24 07:30:00,0.11921296296296297
1998-07-25 07:30:00,0.1120734414236111
1998-07-26 07:30:00,0.10580434313657407
1998-07-27 07:30:00,0.7847222222222222
1998-07-28 07:30:00,0.6307870370370371
1998-07-29 07:30:00,0.2824074074074074
1998-07-30 07:30:00,0.16087962962962962
1998-07-31 07:30:00,0.11805555555555555
1998-08-01 07:30:00,0.09691388532407408
1998-08-02 07:30:00,0.08237035590277778
1998-08-03 07:30:00,0.1284722222222222
1998-08-04 07:30:00,0.10496865800925925
1998-08-05 07:30:00,0.08334470081018519
1998-08-06 07:30:00,0.15046296296296297
1998-08-07 07:30:00,0.10129569695601853
1998-08-08 07:30:00,0.07712210299768518
1998-08-09 07:30:00,0.0669866004861111
1998-08-10 07:30:00,0.060461524583333336
1998-08-11 07:30:00,0.05734363966435186
1998-08-12 07:30:00,0.4201388888888889
1998-08-13 07:30:00,1.4583333333333333
1998-08-14 07:30:00,1.6666666666666667
1998-08-15 07:30:00,0.6909722222222222
1998-08-16 07:30:00,0.2361111111111111
1998-08-17 07:30:00,0.12384259259259259
1998-08-18 07:30:00,0.08953452077546296
1998-08-19 07:30:00,0.07683526069444445
1998-08-20 07:30:00,0.5104166666666666
1998-08-21 07:30:00,0.41203703703703703
1998-08-22 07:30:00,0.4050925925925926
1998-08-23 07:30:00,0.16782407407407407
1998-08-24 07:30:00,0.10181632998842592
1998-08-25 07:30:00,0.07911494086805555
1998-08-26 07:30:00,0.0688552932986111
1998-08-27 07:30:00,0.06349323601851851
1998-08-28 07:30:00,0.06075054466435186
1998-08-29 07:30:00,0.05864818210648148
1998-08-30 07:30:00,0.05681925810185185
1998-08-31 07:30:00,0.05530563226851851
1998-09-01 07:30:00,0.05393914624999999
1998-09-02 07:30:00,0.052984917754629636
1998-09-03 07:30:00,0.2777777777777778
1998-09-04 07:30:00,0.14467592592592593
1998-09-05 07:30:00,0.0838834515625
1998-09-06 07:30:00,0.06239811050925925
1998-09-07 07:30:00,0.055148717916666666
1998-09-08 07:30:00,0.05239497625
1998-09-09 07:30:00,0.05112580114583333
1998-09-10 07:30:00,0.05031352252314814
1998-09-11 07:30:00,0.049619363043981485
1998-09-12 07:30:00,0.04895383903935185
1998-09-13 07:30:00,0.048294547662037036
1998-09-14 07:30:00,0.04763639357638888
1998-09-15 07:30:00,0.04697844181712963
1998-09-16 07:30:00,0.046320923969907404
1998-09-17 07:30:00,0.04566430862268519
1998-09-18 07:30:00,0.04500908832175926
1998-09-19 07:30:00,0.04435573614583333
1998-09-20 07:30:00,0.04586817997685185
1998-09-21 07:30:00,0.04427639611111111
1998-09-22 07:30:00,0.11689814814814815
1998-09-23 07:30:00,0.09295119737268519
1998-09-24 07:30:00,0.08959397177083334
1998-09-25 07:30:00,0.06584048833333334
1998-09-26 07:30:00,0.05069359295138889
1998-09-27 07:30:00,0.04385194880787037
1998-09-28 07:30:00,0.04095416118055556
1998-09-29 07:30:00,0.039582180787037034
1998-09-30 07:30:00,0.038786141875
